3-letter ISO country code,Country name,Currency unit,Year,Expenditure-side real GDP at chained PPPs (in mil. 2017US$),Output-side real GDP at chained PPPs (in mil. 2017US$),Population (in millions),Number of persons engaged (in millions),Average annual hours worked by persons engaged,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.","Real consumption of households and government, at current PPPs (in mil. 2017US$)","Real domestic absorption, (real consumption plus investment), at current PPPs (in mil. 2017US$)",Expenditure-side real GDP at current PPPs (in mil. 2017US$),Output-side real GDP at current PPPs (in mil. 2017US$),Capital stock at current PPPs (in mil. 2017US$),Capital services levels at current PPPs (USA=1),TFP level at current PPPs (USA=1),Welfare-relevant TFP levels at current PPPs (USA=1),Real GDP at constant 2017 national prices (in mil. 2017US$),Real consumption at constant 2017 national prices (in mil. 2017US$),Real domestic absorption at constant 2017 national prices (in mil. 2017US$),Capital stock at constant 2017 national prices (in mil. 2017US$),Capital services at constant 2017 national prices (2017=1),TFP at constant national prices (2017=1),Welfare-relevant TFP at constant national prices (2017=1),Share of labour compensation in GDP at current national prices,Real internal rate of return,Average depreciation rate of the capital stock,"Exchange rate, national currency/USD (market+estimated)","Price level of CCON (PPP/XR), price level of USA GDPo in 2017=1","Price level of CDA (PPP/XR), price level of USA GDPo in 2017=1","Price level of CGDPo (PPP/XR), price level of USA GDPo in 2017=1","0/1/2/3/4: relative price data for consumption, investment and government is extrapolated (0), benchmark (1), interpolated (2), ICP PPP timeseries: benchmark or interpolated (3) or  ICP PPP timeseries: extrapolated (4)","0/1/2: relative price data for exports and imports is extrapolated (0), benchmark (1) or interpolated (2)",0/1: the exchange rate is market-based (0) or estimated (1),0/1: the observation on pl_gdpe or pl_gdpo is not an outlier (0) or an outlier (1),"0/1/2/3: the observation for irr is not an outlier (0), may be biased due to a low capital share (1), hit the lower bound of 1 percent (2), or is an outlier (3)",Correlation between expenditure shares of the country and the US (benchmark observations only),"Statistical capacity indicator (source: World Bank, developing countries only)",Share of household consumption at current PPPs,Share of gross capital formation at current PPPs,Share of government consumption at current PPPs,Share of merchandise exports at current PPPs,Share of merchandise imports at current PPPs,Share of residual trade and GDP statistical discrepancy at current PPPs,"Price level of household consumption,  price level of USA GDPo in 2017=1","Price level of capital formation,  price level of USA GDPo in 2017=1","Price level of government consumption,  price level of USA GDPo in 2017=1","Price level of exports, price level of USA GDPo in 2017=1","Price level of imports, price level of USA GDPo in 2017=1","Price level of the capital stock, price level of USA in 2017=1","Price level of the capital services, price level of USA=1",Labour_hours,gdp_per_capita_column,log A (Total Factor Productivity),log A' (Total Factor Productivity),log Labour Productivity,k (K/L),k tilde(K/AL)
ARG,Argentina,Argentine Peso,1950-01-01,50303.953125,50108.76171875,17.091823887850058,6.608832836151123,2034.0,1.8165029287338257,43743.45703125,48022.828125,49204.30078125,50511.765625,59449.3671875,,,,196688.453125,146144.53125,156731.921875,360603.28125,,,,0.4410236179828644,0.3081207573413849,0.02762860804796219,9.160470785481067e-13,0.200355663895607,0.22017164528369904,0.21447265148162842,,,,,,,,0.7870901823043823,0.08472026884555817,0.07891510426998138,0.12253962457180023,-0.060422949492931366,-0.012842263095080853,0.19306717813014984,0.4227295219898224,0.2730501890182495,0.1176646500825882,0.10781402885913849,0.2924196720123291,,13442.365988731384,14.631981698004815,1.6963995453533143,1.0994863603805174,10.300969236876496,26.82587883355434,4.918322437444259
ARG,Argentina,Argentine Peso,1951-01-01,52677.96484375,51339.16796875,17.45757808235338,6.713252067565918,2037.8667525967949,1.8307689428329468,44728.54296875,51221.7578125,51548.02734375,51700.11328125,65330.94140625,,,,208305.203125,149824.75,171590.546875,395939.875,,,,0.4410236179828644,0.35629257559776306,0.028061501681804657,1.1554725045992255e-12,0.2196223884820938,0.238291397690773,0.23759044706821442,,,,,,,,0.7872916460037231,0.12559384107589722,0.07786203920841217,0.10049740970134735,-0.07477643340826035,-0.016468564048409462,0.2138618528842926,0.3668930232524872,0.27786919474601746,0.14225883781909943,0.11875488609075546,0.2648301422595978,,13680.713190294277,15.22619473323812,1.713434685035667,1.1086986190959085,10.342676112513901,28.941464490381822,5.2165728245617125
ARG,Argentina,Argentine Peso,1952-01-01,47677.20703125,46855.1015625,17.815966516535624,6.8193206787109375,2041.7408561157356,1.8451471328735352,42317.234375,47927.17578125,46790.66015625,47280.328125,69985.5625,,,,195898.25,141676.171875,159190.921875,422138.8125,,,,0.4410236179828644,0.3097812235355377,0.028584789484739304,1.3880573027431465e-12,0.23586584627628326,0.2511577010154724,0.24855650961399078,,,,,,,,0.8111963868141174,0.11865279823541641,0.08383196592330933,0.0778467133641243,-0.05837961658835411,-0.03314823657274246,0.22960521280765533,0.3665080964565277,0.2964465618133545,0.12629686295986176,0.13069407641887665,0.26822492480278015,,13923.285640679009,14.069829137718276,1.6205012668039835,1.007942245676177,10.265590811096478,30.31890772007556,5.997065512014167
ARG,Argentina,Argentine Peso,1953-01-01,49529.671875,49917.1484375,18.168618211453612,6.927064895629883,2045.622324531354,1.8596382141113281,42263.65625,48224.31640625,48639.13671875,50378.66796875,74549.84375,,,,204164.875,141119.515625,160590.78125,450224.40625,,,,0.4410236179828644,0.30692005157470703,0.028767641633749008,1.4978265089751042e-12,0.23864898085594177,0.2549079954624176,0.24610623717308044,,,,,,,,0.7618229389190674,0.1183171272277832,0.07709670811891556,0.10670914500951767,-0.04178465157747269,-0.02216130495071411,0.2308601438999176,0.37019142508506775,0.31561362743377686,0.11086346209049225,0.10236238688230515,0.26730552315711975,,14170.158593977942,14.40808680057867,1.630207264383171,1.0098253041195977,10.29124696968323,31.77271469927917,6.223924328354201
ARG,Argentina,Argentine Peso,1954-01-01,51835.375,52254.76953125,18.517167890688278,7.036511421203613,2049.511171844748,1.8742430210113525,45478.015625,51166.21875,50798.34765625,52633.07421875,78962.3203125,0.00599896302446723,0.7115345597267151,0.6913201212882996,210812.5625,151859.765625,169543.125,475599.78125,0.1282079666852951,1.1334630250930786,0.9065390825271606,0.4410236179828644,0.2942667603492737,0.028811706230044365,1.6031079743044533e-12,0.23844154179096222,0.2543598711490631,0.24549318850040436,,,,,,,,0.7869102358818054,0.10807281732559204,0.07714751362800598,0.10859370231628418,-0.0515248067677021,-0.029199497774243355,0.22968411445617676,0.3816291391849518,0.3277679681777954,0.09400691837072372,0.09351036697626114,0.2737495005130768,8.502228736877441,14421.40876856997,14.618028369006852,1.633496722049229,1.0052918662718526,10.307612177685762,32.97873244440048,6.438954358716868
ARG,Argentina,Argentine Peso,1955-01-01,56628.43359375,56072.5,18.863244575296434,7.147687911987305,2053.407412083632,1.8889626264572144,49945.2734375,56265.328125,55253.87890625,56270.61328125,83983.25,0.006190101150423288,0.7081015110015869,0.7074771523475647,225537.46875,166968.0,187097.0625,505330.3125,0.13646571338176727,1.1580088138580322,0.9553347826004028,0.4410236179828644,0.31330400705337524,0.028981070965528488,1.7525133824340647e-12,0.23959511518478394,0.2545100152492523,0.2499113529920578,,,,,,,,0.8115220665931702,0.11231537908315659,0.07606866210699081,0.09155604243278503,-0.05737847089767456,-0.03408369421958923,0.2312917411327362,0.3723776042461395,0.32817772030830383,0.10950952768325806,0.10601741820573807,0.2648637890815735,8.004036903381348,14677.115337735311,15.366607372099631,1.6705199630936707,1.0344921595994465,10.359452647200577,34.42981136768615,6.477941793961467
ARG,Argentina,Argentine Peso,1956-01-01,58044.66796875,57550.31640625,19.205762884853996,7.24411153793335,2057.3110593023894,1.9017683267593384,49262.15234375,55278.18359375,56272.42578125,57369.76171875,88195.984375,0.006278236396610737,0.6940359473228455,0.6711899638175964,231485.484375,166716.21875,184879.625,530530.9375,0.1434173882007599,1.1448030471801758,0.9092673063278198,0.4410236179828644,0.29052090644836426,0.0292770117521286,2.1752609234750577e-12,0.2491566240787506,0.26522234082221985,0.2601492702960968,,,,,,,,0.7755548357963562,0.10486413538455963,0.08312316983938217,0.1019323319196701,-0.04956218600273132,-0.01591225154697895,0.24417178332805634,0.39677608013153076,0.29566606879234314,0.1928827166557312,0.2204304039478302,0.2856006324291229,8.230306625366211,14903.39078181032,15.532403851177913,1.6712415574657191,1.0284574058300573,10.372083510871,35.59800217729755,6.692904666147937
ARG,Argentina,Argentine Peso,1957-01-01,60744.98828125,60560.3671875,19.54363363725413,7.341836452484131,2061.2221275821203,1.9146610498428345,51916.8828125,58590.234375,58766.5234375,60171.92578125,91419.375,0.006375728640705347,0.6985058784484863,0.6847957372665405,240381.421875,176055.5,196569.40625,559220.0,0.15130022168159485,1.1425997018814087,0.9291902780532837,0.4410236179828644,0.2864477336406708,0.029523568227887154,2.5170130028174342e-12,0.252525269985199,0.27251899242401123,0.26615390181541443,,,,,,,,0.7860543727874756,0.11090471595525742,0.07675465196371078,0.10144736617803574,-0.052627380937337875,-0.02253371849656105,0.24935296177864075,0.42806464433670044,0.2850133180618286,0.1834743469953537,0.22454316914081573,0.2935759127140045,8.20259952545166,15133.155752949306,15.88442131960163,1.682442375576361,1.0329017660807573,10.396393189384582,36.95329706039756,6.870332460567476
ARG,Argentina,Argentine Peso,1958-01-01,65418.0390625,65162.11328125,19.878487754395024,7.4408793449401855,2065.1406310306943,1.9276410341262817,55656.56640625,62957.2890625,63249.69921875,64713.64453125,96986.046875,0.0064835259690880775,0.7287083864212036,0.7071598768234253,256257.3125,188899.90625,211309.796875,591008.125,0.15996748208999634,1.1692899465560913,0.95887291431427,0.4410236179828644,0.28635892271995544,0.029699210077524185,3.2757059976737925e-12,0.255636066198349,0.27598994970321655,0.2697465419769287,,,,,,,,0.7859172821044922,0.11281584203243256,0.0741264745593071,0.09413453936576843,-0.04793249070644379,-0.019061623141169548,0.2473614364862442,0.4311564564704895,0.343366801738739,0.17370814085006714,0.20785601437091827,0.3032468557357788,8.595138549804688,15366.462265833034,16.67640267921538,1.7191019853005252,1.0628049920660139,10.446948312227809,38.46091018061409,6.8932344784759865
ARG,Argentina,Argentine Peso,1959-01-01,62026.234375,61388.015625,20.211958059016247,7.541258811950684,2069.066583782801,1.9407092332839966,51065.33203125,57793.66015625,59552.1953125,60581.765625,100411.3671875,0.0064873420633375645,0.6592937111854553,0.6275379657745361,243846.953125,175290.15625,195477.078125,616087.125,0.16677434742450714,1.076521635055542,0.8582162857055664,0.4410236179828644,0.2827705144882202,0.02976267971098423,6.517408898390445e-12,0.26589372754096985,0.28284427523612976,0.278037428855896,,,,,,,,0.762736976146698,0.1110619604587555,0.08017890900373459,0.10485386103391647,-0.044451143592596054,-0.014380515553057194,0.26363253593444824,0.41149213910102844,0.287404328584671,0.22445045411586761,0.254794716835022,0.28246068954467773,7.512356758117676,15603.366607464744,15.627842327843668,1.6462835807377685,0.9832300903051323,10.38390694691408,39.48424340073252,7.611179173074816
ARG,Argentina,Argentine Peso,1960-01-01,66827.484375,65991.28125,20.545673572174604,7.64299201965332,2073.0,1.9538657665252686,53228.515625,62912.8984375,64586.85546875,65001.01953125,107962.9609375,0.006694825831800699,0.6704950332641602,0.6494800448417664,270342.0,180846.5625,215536.15625,664212.9375,0.18063358962535858,1.130355954170227,0.8962255716323853,0.4410236179828644,0.3097284436225891,0.030304959043860435,7.608072766147563e-12,0.27416709065437317,0.2931283414363861,0.29126062989234924,,,,,,,,0.736265242099762,0.14898815751075745,0.08262213319540024,0.096587635576725,-0.05809302255511284,-0.006370166782289743,0.2711271643638611,0.3973454535007477,0.3012566864490509,0.22295419871807098,0.20880953967571259,0.2716752588748932,8.028796195983887,15843.922456741333,17.06282019103002,1.7161567980946941,1.0463469435967465,10.473653950979536,41.922253741994815,7.535762364488329
ARG,Argentina,Argentine Peso,1961-01-01,70027.46875,68127.4140625,20.87910585996836,7.739992141723633,2066.2005116511955,1.9649277925491333,56823.0859375,67002.3515625,67937.0625,67339.90625,116128.46875,0.006990551948547363,0.6608688831329346,0.658686101436615,279138.9375,190676.21875,229303.015625,714515.5625,0.19612523913383484,1.1073362827301025,0.9046161770820618,0.4410236179828644,0.24224598705768585,0.03138230741024017,9.0970936070662e-12,0.2580620050430298,0.2909035384654999,0.293483167886734,,,,,,,,0.7625508308410645,0.15116249024868011,0.08127404004335403,0.08061840385198593,-0.06349630653858185,-0.01210938859730959,0.2592164874076843,0.4742327928543091,0.24722984433174133,0.21563668549060822,0.15422169864177704,0.32474929094314575,7.677407741546631,15992.375723405603,17.45450096519849,1.719749744342454,1.0442942464907439,10.493064248401716,44.678512739934725,8.002411568957637
ARG,Argentina,Argentine Peso,1962-01-01,66726.8125,69384.203125,21.211169541973426,7.838223457336426,2059.42332578276,1.9760525226593018,57620.359375,66685.78125,64804.49609375,68889.1015625,122319.6875,0.0070665557868778706,0.6433892250061035,0.6238184571266174,280924.875,192324.5625,226313.484375,752595.375,0.20777170360088348,1.0719578266143799,0.8588027358055115,0.4410236179828644,0.2748853862285614,0.03222513198852539,1.1508432748236798e-11,0.2933444380760193,0.3106882870197296,0.2922667860984802,,,,,,,,0.757070004940033,0.1315944343805313,0.07935196906328201,0.110769122838974,-0.05557367205619812,-0.023211857303977013,0.28307661414146423,0.4209267497062683,0.3913062512874603,0.12126810848712921,0.2723098397254944,0.2811710238456726,7.113605976104736,16142.220220736226,17.4031125308974,1.7040222155337204,1.0229210362681254,10.486830354962226,46.62279195232507,8.48302666119789
ARG,Argentina,Argentine Peso,1963-01-01,66221.0859375,66981.1875,21.542655368201046,7.937701225280762,2052.6683692420384,1.9872403144836426,55590.203125,63115.37109375,64030.20703125,66452.4375,126199.75,0.006955521646887064,0.600975751876831,0.57326340675354,270609.3125,186854.65625,213656.390625,774720.5625,0.21378174424171448,1.0095785856246948,0.7926998734474182,0.4410236179828644,0.255952924489975,0.032464925199747086,1.4099804572472538e-11,0.29177090525627136,0.3063306212425232,0.29516467452049255,,,,,,,,0.7535930871963501,0.11324142664670944,0.08294812589883804,0.10536124557256699,-0.05011049285531044,-0.005033367779105902,0.28902190923690796,0.4138866662979126,0.3167456388473511,0.19220682978630066,0.2903240919113159,0.28313618898391724,6.62269926071167,16293.468229627591,16.608453687467932,1.6513903956882732,0.9646434960579027,10.436807693277318,47.54792236874833,9.118886467196
ARG,Argentina,Argentine Peso,1964-01-01,70699.4609375,70325.3125,21.87435979118658,8.03844165802002,2045.9355691163166,1.9984914064407349,59296.4375,69007.6953125,68091.3359375,69475.609375,132449.8125,0.006888456176966429,0.6003819108009338,0.6012121438980103,291641.65625,200420.109375,236505.546875,812756.625,0.2250879406929016,1.0501916408538818,0.8469462394714355,0.4410236179828644,0.2560412585735321,0.0325685478746891,1.7768545481635444e-11,0.2973746061325073,0.315216064453125,0.3089355528354645,,,,,,,,0.7734630107879639,0.13977935910224915,0.08002263307571411,0.09492584317922592,-0.06249876692891121,-0.025692138820886612,0.3023589849472046,0.42415520548820496,0.24919775128364563,0.16849404573440552,0.19544057548046112,0.2954338490962982,6.777566432952881,16446.133708409496,17.733143936490873,1.7053330392017452,1.0129404400463853,10.499045882219603,49.41931273393506,8.980075183655021
ARG,Argentina,Argentine Peso,1965-01-01,81516.109375,79025.890625,22.207077362624023,8.140460014343262,2039.224852732037,2.0098061561584473,67106.796875,77148.015625,78441.234375,77955.8984375,138598.125,0.0068937609903514385,0.6461681127548218,0.641532301902771,318469.59375,227006.828125,263344.59375,851048.25,0.23640583455562592,1.1084339618682861,0.9115106463432312,0.4410236179828644,0.23922258615493774,0.03282717615365982,2.1526604306095436e-11,0.27883994579315186,0.30424681305885315,0.3061410188674927,,,,,,,,0.7880872488021851,0.12880639731884003,0.0727429986000061,0.07673855870962143,-0.07296546548604965,0.006590251345187426,0.27665624022483826,0.4740442931652069,0.30249789357185364,0.19714407622814178,0.16581661999225616,0.33233195543289185,6.852434158325195,16600.228373920174,19.18465135397368,1.7729948390183938,1.074956561320184,10.574435591167878,51.2672615599097,8.70639256314787
ARG,Argentina,Argentine Peso,1966-01-01,81065.375,80755.5078125,22.534461173168314,8.240280151367188,2032.536147654013,2.0227134227752686,66314.6953125,75960.53125,77970.3671875,79723.921875,144098.46875,0.006789532955735922,0.6334580779075623,0.6035029888153076,319221.28125,224418.796875,259033.46875,883975.75,0.24579913914203644,1.0798001289367676,0.8713706731796265,0.4410236179828644,0.24212157726287842,0.03294624760746956,2.639183139065644e-11,0.29439258575439453,0.3154236674308777,0.30848580598831177,,,,,,,,0.7590181231498718,0.12099049985408783,0.07278607785701752,0.08615585416555405,-0.04962781071662903,0.010677228681743145,0.28409045934677124,0.46001115441322327,0.4018239378929138,0.18368932604789734,0.22503229975700378,0.32758012413978577,6.603999137878418,16748.66727444969,19.059503423115714,1.7577325623148305,1.0532926736916766,10.564605470622356,52.778871029847046,9.100946129734735
ARG,Argentina,Argentine Peso,1967-01-01,84686.625,83494.2578125,22.85598088807635,8.341324806213379,2025.869381684646,2.035703420639038,68894.078125,78793.7578125,81752.4765625,82712.75,149583.0625,0.006723745260387659,0.6419336795806885,0.6103314757347107,328118.75,231526.625,267555.0,918022.8125,0.2552824318408966,1.079348087310791,0.8752639293670654,0.4410236179828644,0.23209863901138306,0.0329187773168087,3.32999714579017e-11,0.29374393820762634,0.31820401549339294,0.31450971961021423,,,,,,,,0.7618626356124878,0.11968743801116943,0.07106912136077881,0.07941484451293945,-0.054040875285863876,0.02200682833790779,0.2859508693218231,0.48842695355415344,0.3772861063480377,0.22295783460140228,0.2450929433107376,0.34646233916282654,6.801015377044678,16898.434527594298,19.417109286910485,1.7676542230919363,1.0568128026767794,10.579908811106314,54.325908769887214,9.275226524319546
ARG,Argentina,Argentine Peso,1968-01-01,87104.5234375,85935.9453125,23.181155920945006,8.44360637664795,2019.2244828631483,2.048776865005493,71888.828125,82625.3515625,84158.703125,85226.7890625,155984.0,0.006688303779810667,0.6348560452461243,0.6116394400596619,345067.46875,241573.109375,281448.40625,957268.625,0.2661854326725006,1.1014137268066406,0.8933892250061035,0.4410236179828644,0.2353093922138214,0.03284328058362007,3.4999967698253795e-11,0.3134424388408661,0.3385154902935028,0.3342731297016144,,,,,,,,0.7656780481338501,0.12597589194774628,0.07782231271266937,0.06970877945423126,-0.05043087154626846,0.011245807632803917,0.307576984167099,0.5063979029655457,0.371151328086853,0.2302389293909073,0.27202513813972473,0.3605317771434784,6.923249244689941,17049.536719386935,20.239111151778435,1.799228623388453,1.0819856595221389,10.618085725333648,56.14631299110287,9.288084964081387
ARG,Argentina,Argentine Peso,1969-01-01,94738.7265625,94348.5625,23.519509487053927,8.547143936157227,2012.6013794647647,2.061934232711792,76539.3515625,89836.0625,91175.359375,93200.625,165282.265625,0.006797920446842909,0.6718012094497681,0.6435123682022095,376695.96875,258340.9375,309672.1875,1013607.125,0.2824611961841583,1.155310869216919,0.944507896900177,0.4410236179828644,0.24821622669696808,0.03286929801106453,3.4999967698253795e-11,0.3426972031593323,0.3711157739162445,0.36305132508277893,,,,,,,,0.7488725781440735,0.14266757667064667,0.072359599173069,0.07668669521808624,-0.05405251309275627,0.013466035015881062,0.33550283312797546,0.5347004532814026,0.417153924703598,0.2255527675151825,0.3117857873439789,0.3870699405670166,7.678813457489014,17201.993676393933,21.898390142238853,1.8635395136751112,1.139895023491134,10.69359650754696,58.92381685914462,9.140415611836772
ARG,Argentina,Argentine Peso,1970-01-01,96633.6875,97105.6875,23.880561,8.651949882507324,2006.0,2.075176239013672,77327.25,91160.2890625,92712.234375,95676.9765625,175525.125,0.006906009279191494,0.6729400753974915,0.6393613815307617,388737.78125,262653.84375,315217.4375,1069101.375,0.29821422696113586,1.1488375663757324,0.9264192581176758,0.4410236179828644,0.22782300412654877,0.03293665125966072,3.7916666656666665e-11,0.3372758626937866,0.3665592670440674,0.35520070791244507,,,,,,,,0.7372903227806091,0.1445806324481964,0.07092137634754181,0.09377992898225784,-0.060822077095508575,0.014249776490032673,0.328305184841156,0.5302546620368958,0.4305339455604553,0.19762101769447327,0.2901674211025238,0.3955078721046448,7.301300048828125,17355.811464309692,22.398133446505586,1.8727837271708512,1.142737642630497,10.71287559562988,61.59904290263171,9.467478462968895
ARG,Argentina,Argentine Peso,1971-01-01,101079.7578125,100012.8203125,24.259560999999998,8.734713554382324,2002.661112336839,2.096463441848755,80224.96875,95737.125,96671.0546875,98180.765625,186537.15625,0.007093934807926416,0.6597259640693665,0.6394386887550354,403358.84375,274131.25,333441.21875,1129901.5,0.3157525956630707,1.1454107761383057,0.9416391253471375,0.4410236179828644,0.2303144484758377,0.032971277832984924,4.521666665666667e-11,0.38860586285591125,0.4205628037452698,0.41409581899642944,,,,,,,,0.7440200448036194,0.15799586474895477,0.07309489697217941,0.07398927956819534,-0.06134827807545662,0.012248237617313862,0.3787941634654999,0.5858359336853027,0.48847758769989014,0.23957404494285583,0.30640336871147156,0.4410906732082367,7.589862823486328,17492.67116276297,23.058733568869616,1.8876134732008336,1.1473616234304858,10.740276725681651,64.59285088518934,9.781474739626505
ARG,Argentina,Argentine Peso,1972-01-01,103489.2890625,101742.6953125,24.653174999999997,8.818268775939941,1999.3277820868523,2.117969036102295,81055.5234375,96822.171875,98548.6328125,99528.625,196171.421875,0.007221584673970938,0.6381126046180725,0.6154286861419678,411739.4375,278523.21875,338385.5625,1188674.625,0.3328869640827179,1.126171588897705,0.920427143573761,0.4410236179828644,0.22012412548065186,0.033059943467378616,7.93109490304364e-11,0.36080068349838257,0.38874685764312744,0.3849191665649414,,,,,,,,0.7425783276557922,0.15841321647167206,0.07181578129529953,0.046688515692949295,-0.03640906140208244,0.01691318489611149,0.354769229888916,0.5324167013168335,0.42316633462905884,0.2633451819419861,0.3312928378582001,0.4055761694908142,6.4298248291015625,17630.609753645746,23.353669739916878,1.8874668471879752,1.1370092195196408,10.751320428163512,67.42107287322833,10.21125737350301
ARG,Argentina,Argentine Peso,1973-01-01,109352.65625,107506.15625,25.056478,8.902623176574707,1996.0,2.139695167541504,84011.1015625,99131.7265625,103579.890625,104678.3984375,204491.28125,0.0072336941957473755,0.6458345055580139,0.6112667322158813,427155.53125,291060.21875,346726.8125,1236490.5,0.34667155146598816,1.1330759525299072,0.9146519899368286,0.4410236179828644,0.2193344384431839,0.033134423196315765,1.2079492192787767e-10,0.39091500639915466,0.41649624705314636,0.41212552785873413,,,,,,,,0.7298571467399597,0.144448384642601,0.07270672172307968,0.05046869069337845,-0.030535882338881493,0.033054936677217484,0.37497323751449585,0.5586273670196533,0.5509443283081055,0.255892813205719,0.28946009278297424,0.4378332197666168,6.508680820465088,17769.635860443115,24.038507857152464,1.9068946624262686,1.1462312886128352,10.778557495442016,69.5844591139059,10.336141028942468
ARG,Argentina,Argentine Peso,1974-01-01,114436.4140625,112594.109375,25.462301999999998,9.226568222045898,1992.842194737323,2.161644220352173,89951.5234375,105784.65625,108946.5703125,110070.2734375,213876.828125,0.007231071125715971,0.6960206031799316,0.6688147783279419,450247.1875,311758.46875,367005.75,1285947.5,0.3605820834636688,1.1457139253616333,0.9287387132644653,0.4410236179828644,0.19866017997264862,0.03310108184814453,1.4719412290288418e-10,0.41615185141563416,0.4454944133758545,0.44094640016555786,,,,,,,,0.7423251867294312,0.14384569227695465,0.07489386200904846,0.05055183917284012,-0.038567934185266495,0.026951376348733902,0.3911655843257904,0.6121960282325745,0.6638081669807434,0.23996174335479736,0.29084253311157227,0.5111580491065979,6.762657165527344,18387.09446551559,24.48713081582434,1.9238670920473293,1.152997946801018,10.795464844040499,69.93750439536565,10.213751074027794
ARG,Argentina,Argentine Peso,1975-01-01,113183.21875,111144.59375,25.865776,9.28589916229248,1989.6893853334022,2.1838183403015137,89398.328125,105997.9921875,107702.21875,108460.765625,222502.5625,0.007405059412121773,0.6742655634880066,0.6650203466415405,447577.0,311693.84375,368523.9375,1333749.375,0.37329626083374023,1.109689474105835,0.9086463451385498,0.4410236179828644,0.1287340372800827,0.032892074435949326,4.0655879684133237e-10,0.41330718994140625,0.4796595871448517,0.47630494832992554,,,,,,,,0.7474735379219055,0.1530476212501526,0.07677226513624191,0.09982098639011383,-0.11007419973611832,0.03295976296067238,0.38618820905685425,0.837003767490387,0.6773440837860107,0.24606110155582428,0.2972918748855591,0.7385996580123901,6.1811065673828125,18476.05499648968,24.224705982150216,1.9035908913023707,1.1225160143967754,10.783106838506848,72.18799550301202,10.758357275348477
ARG,Argentina,Argentine Peso,1976-01-01,111815.6796875,111303.875,26.264681,9.292825698852539,1986.5415638844554,2.196906328201294,82677.1875,100165.109375,106125.5859375,108488.6484375,229548.109375,0.0074968356639146805,0.6497817635536194,0.5986909866333008,447527.03125,289894.875,356489.34375,1390285.5,0.3886473476886749,1.0823948383331299,0.8574493527412415,0.4410236179828644,0.13435260951519012,0.032590918242931366,2.0370850848294874e-09,0.44209063053131104,0.5154041647911072,0.5041778087615967,,,,,,,,0.682053804397583,0.16119584441184998,0.08002764731645584,0.0799475610256195,-0.04829007387161255,0.04506519064307213,0.43386420607566833,0.8620065450668335,0.512202262878418,0.3099328875541687,0.3972328305244446,0.7153589129447937,5.752909183502197,18460.58449670418,24.242300200727566,1.891611096688203,1.1045609404253152,10.782249547677786,75.3110228036502,11.359057151018218
ARG,Argentina,Argentine Peso,1977-01-01,116233.625,118831.1796875,26.661398,9.544593811035156,1983.3987224992045,2.2100729942321777,84805.78125,105690.875,110429.0859375,115876.15625,242399.953125,0.007695939391851425,0.6599680781364441,0.5953212380409241,476099.0625,296217.25,382543.625,1467309.25,0.41220927238464355,1.0990407466888428,0.8781989812850952,0.4410236179828644,0.15515325963497162,0.03261735662817955,4.98617308060974e-09,0.4948800802230835,0.5583218336105347,0.5320764183998108,,,,,,,,0.6535494327545166,0.1802363395690918,0.07831624150276184,0.13657021522521973,-0.07191141694784164,0.023239189758896828,0.4904284179210663,0.8159329295158386,0.5320290923118591,0.2914467751979828,0.40797483921051025,0.6760562062263489,5.684600830078125,18930.735171580942,25.149528435362928,1.9197195184349611,1.1266939743864135,10.817406324940409,77.50936435911602,11.366600120072386
